article_id,filename,year,decade,journal,title,doi,coding_basis,Source_Type,Peer_Review,Evidence_Type,Primary_Methodology,Library_Context,Game_Format,Service_Area,Audience,Intended_Outcome,Evidence_Confidence,Service_Conditions_Addressed,Conceptual_Theme,Coding_Confidence
B9DE06926D,arora2016(B9DE06926D).md,2016,2010s,Journal of the Association for Information Science and Technology (JASIST),Using the wayback machine to mine websites in the social sciences: A methodological resource,10.1002/asi.23503,abstract_only,peer_reviewed_journal_article,peer_reviewed,evidence_synthesis,evidence_synthesis,cultural_heritage_institution,unspecified_game_format,collections_and_access,not_applicable,creativity_and_production,,,,medium
38B48F739D,chen2016(38B48F739D).md,2016,2010s,Journal of the Association for Information Science and Technology (JASIST),Visualizing the world's scientific publications,10.1002/asi.23591,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,outreach_and_partnerships,not_applicable,learning_and_literacy|belonging_and_community|creativity_and_production,,,,low
D48FEBA8CB,arbelaitz2016(D48FEBA8CB).md,2016,2010s,Journal of the Association for Information Science and Technology (JASIST),Web mining for navigation problem detection and diagnosis in D iscapnet: A website aimed at disabled people,10.1002/asi.23506,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,experimental_study,unspecified_library_context,unspecified_game_format,discovery_and_advisory,older_adults,not_applicable,,,,medium
6F66D579E8,bornmann2016(6F66D579E8).md,2016,2010s,Journal of the Association for Information Science and Technology (JASIST),What do altmetrics counts mean? A plea for content analyses,10.1002/asi.23633,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
76ABF51BC6,nobarany2016(76ABF51BC6).md,2016,2010s,Journal of the Association for Information Science and Technology (JASIST),What motivates people to review articles? The case of the human-computer interaction community,10.1002/asi.23469,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,survey,unspecified_library_context,unspecified_game_format,learning_and_literacy|community_and_inclusion,not_applicable,learning_and_literacy|creativity_and_production,,,,medium
7FBCFF6727,case2016(7FBCFF6727).md,2016,2010s,Journal of the Association for Information Science and Technology (JASIST),What's the use? Measuring the frequency of studies of information outcomes,10.1002/asi.23411,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
EAE8AF7815,maflahi2016(EAE8AF7815).md,2016,2010s,Journal of the Association for Information Science and Technology (JASIST),When are readership counts as useful as citation counts? S copus versus M endeley for LIS journals,10.1002/asi.23369,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,theoretical_or_conceptual,unspecified_library_context,unspecified_game_format,creation_and_making,not_applicable,creativity_and_production,,,,low
9ED36E8B8E,gonzalezagirre2016(9ED36E8B8E).md,2016,2010s,Journal of the Association for Information Science and Technology (JASIST),Why are these similar? Investigating item similarity types in a large digital library,10.1002/asi.23482,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
C1E57D7C57,martin2016(C1E57D7C57).md,2016,2010s,Journal of the Association for Information Science and Technology (JASIST),Why experience matters to privacy: How context-based experience moderates consumer privacy expectations for mobile applications,10.1002/asi.23500,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,survey,unspecified_library_context,unspecified_game_format,collections_and_access|creation_and_making,not_applicable,creativity_and_production,,,,medium
7D26C27EC9,luyt2016(7D26C27EC9).md,2016,2010s,Journal of the Association for Information Science and Technology (JASIST),"Wikipedia, collective memory, and the Vietnam war",10.1002/asi.23518,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
B3C5DFE813,fata2017(B3C5DFE813).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),A combined fuzzy-SEM evaluation approach to identify the key drivers of the academic library service quality in the digital technology era: An empirical study,10.1002/asi.23878,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,survey,academic_library,unspecified_game_format,collections_and_access|space_and_infrastructure,students,equitable_access,,,,medium
21BE99DE05,hu2017(21BE99DE05).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),A framework for evaluating multimodal music mood classification,10.1002/asi.23649,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,experimental_study,unspecified_library_context,unspecified_game_format,learning_and_literacy,not_applicable,learning_and_literacy|institutional_capacity,,,,medium
5D582E7CCF,dalip2017(5D582E7CCF).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),A general multiview framework for assessing the quality of collaboratively created content on web 2.0,10.1002/asi.23650,abstract_only,peer_reviewed_journal_article,peer_reviewed,instrument_or_framework_development,unspecified,unspecified_library_context,unspecified_game_format,learning_and_literacy|professional_capacity,not_applicable,learning_and_literacy|institutional_capacity,,,,low
8EA336DDE7,shi2017(8EA336DDE7).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),A journal's impact factor is influenced by changes in publication delays of citing journals,10.1002/asi.23706,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,theoretical_or_conceptual,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
CECAD5AD5A,liu2017(CECAD5AD5A).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),A local context-aware LDA model for topic modeling in a document network,10.1002/asi.23822,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
1F381C8C97,he2017(1F381C8C97).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),A longitudinal study of user queries and browsing requests in a case-based reasoning retrieval system,10.1002/asi.23738,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,engagement_and_participation,,,,low
0A3AF8C3FB,shuai2017(0A3AF8C3FB).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),A Multidimensional Investigation of the Effects of Publication Retraction on Scholarly Impact,10.1002/asi.23826,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,community_and_inclusion,not_applicable,not_applicable,,,,low
EA7C8AC597,collins2017(EA7C8AC597).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),A note concerning primary source knowledge,10.1002/asi.23753,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access|community_and_inclusion,not_applicable,learning_and_literacy|engagement_and_participation,,,,low
61B0460047,deardorff2017(61B0460047).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),A protocol-driven approach to automatically finding authoritative answers to consumer health questions in online resources,10.1002/asi.23806,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,educators,discovery_and_advisory,,,,low
1B9859AEF5,kocher2017(1B9859AEF5).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),A simple and efficient algorithm for authorship verification,10.1002/asi.23648,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
743F48FE2D,belem2017(743F48FE2D).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),A survey on tag recommendation methods,10.1002/asi.23736,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,survey,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,learning_and_literacy,,,,medium
154641A465,ninkov2017(154641A465).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),A webometric analysis of the online vaccination debate,10.1002/asi.23758,abstract_only,peer_reviewed_journal_article,peer_reviewed,content_or_artifact_analysis,content_analysis,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,medium
26AB5AB7DC,pinfield2017(26AB5AB7DC).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),"A “Gold-centric” implementation of open access: Hybrid journals, the “Total cost of publication,” and policy development in the UK and beyond",10.1002/asi.23742,abstract_only,peer_reviewed_journal_article,peer_reviewed,implementation_case,case_or_design_study,unspecified_library_context,unspecified_game_format,collections_and_access|learning_and_literacy,not_applicable,institutional_capacity,,,,medium
926C68CE2B,mahesh2017(926C68CE2B).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Academia's recognition of Wikipedia,10.1002/asi.23761,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
5AA6220A40,rowley2017(5AA6220A40).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Academics' behaviors and attitudes towards open access publishing in scholarly journals,10.1002/asi.23710,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,survey,unspecified_library_context,unspecified_game_format,collections_and_access|community_and_inclusion,not_applicable,engagement_and_participation,,,,medium
3F69494898,budd2017(3F69494898).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),"Access to Scientific Research: Challenges Facing Communication in STM. David J. Brown. Berlin: Walter de Gruyter, 2016. 423 pp. (Hardcover 93.41 €). (hardcover). (ISBN: 9783110376169).",10.1002/asi.23764,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,equitable_access,,,,low
9F207C9F23,yan2017(9F207C9F23).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),"Adding the dimension of knowledge trading to source impact assessment: Approaches, indicators, and implications",10.1002/asi.23670,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,professional_capacity,not_applicable,learning_and_literacy|institutional_capacity,,,,low
511B0E1A6A,johnson2017(511B0E1A6A).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),AI Anxiety,10.1002/asi.23867,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
8AEB4A9E09,teplitskiy2017(8AEB4A9E09).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Amplifying the impact of open access: Wikipedia and the diffusion of science,10.1002/asi.23687,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,equitable_access|discovery_and_advisory,,,,low
8AB719F2B2,sedhai2017(8AB719F2B2).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),An analysis of 14 Million tweets on hashtag-oriented spamming*,10.1002/asi.23836,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,engagement_and_participation,,,,low
F5C082C72E,bornmann2017(F5C082C72E).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),An empirical look at the nature index,10.1002/asi.23682,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
FB217C2F48,zhitomirskygeffet2017(FB217C2F48).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Analysis of change in users' assessment of search results over time,10.1002/asi.23745,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,professional_capacity,not_applicable,institutional_capacity,,,,low
D59697E39A,hara2017(D59697E39A).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Analysis of roles in engaging contentious online discussions in science,10.1002/asi.23850,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,learning_and_literacy|engagement_and_participation,,,,low
CF8CE96C23,ren2017(CF8CE96C23).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Analyzing W eb behavior in indoor retail spaces,10.1002/asi.23587,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
C74840DDD9,beaudoin2017(C74840DDD9).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),"Annual Review of Cultural Heritage Informatics: 2012-2013. Edited by Samantha K. Hastings. Lanham, MD: Rowman & Littlefield, 2014. 290 pp. $85.00 (hardcover). (ISBN 9780759123335)",10.1002/asi.23666,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,cultural_heritage_institution,unspecified_game_format,cultural_heritage_and_research,not_applicable,cultural_stewardship_and_preservation,,,,low
EF2E2AB0E2,obrien2017(EF2E2AB0E2).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Antecedents and learning outcomes of online news engagement,10.1002/asi.23854,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,theoretical_or_conceptual,unspecified_library_context,unspecified_game_format,learning_and_literacy|community_and_inclusion,not_applicable,learning_and_literacy|engagement_and_participation|creativity_and_production,,,,low
2254DB6445,kousha2017(2254DB6445).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Are wikipedia citations important evidence of the impact of scholarly articles and books?,10.1002/asi.23694,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,learning_and_literacy,not_applicable,not_applicable,,,,low
775889D3B8,liu2017(775889D3B8).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),"ASK: A taxonomy of accuracy, social, and knowledge information seeking posts in social question and answering",10.1002/asi.23655,abstract_only,peer_reviewed_journal_article,peer_reviewed,instrument_or_framework_development,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,discovery_and_advisory|learning_and_literacy|engagement_and_participation|creativity_and_production,,,,low
8CF7CCEED0,mayernik2017(8CF7CCEED0).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Assessing and tracing the outcomes and impact of research infrastructures,10.1002/asi.23721,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access|space_and_infrastructure,not_applicable,engagement_and_participation,,,,low
A3FD526AF1,white2017(A3FD526AF1).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),"Atlas of Knowledge: Anyone Can Map. Katy Börner. Cambridge, MA, MIT Press, 2015. 224 pp. $39.95 (hardcover). (ISBN 9780262028813)",10.1002/asi.23674,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,learning_and_literacy,,,,low
E148F7C629,casnici2017(E148F7C629).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Attitudes of referees in a multidisciplinary journal: An empirical analysis,10.1002/asi.23665,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,older_adults,not_applicable,,,,low
DD8DB499C4,hsieh2017(DD8DB499C4).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Author publication preferences and journal competition,10.1002/asi.23657,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,discovery_and_advisory,,,,low
0978FF2073,bandaragoda2017(0978FF2073).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Automatic event detection in microblogs using incremental machine learning,10.1002/asi.23896,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,programming_and_facilitation|learning_and_literacy|community_and_inclusion,not_applicable,learning_and_literacy,,,,low
1EDF920A11,cai2017(1EDF920A11).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Behavior-based personalization in web search†,10.1002/asi.23735,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
A61E9BB32E,hoffmann2017(A61E9BB32E).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Beyond distributions and primary goods: Assessing applications of rawls in information science and technology literature since 1990,10.1002/asi.23747,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
B1B346EE4F,daraio2017(B1B346EE4F).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Beyond university rankings? Generating new indicators on universities by linking data in open platforms,10.1002/asi.23679,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,learning_and_literacy|creativity_and_production,,,,low
97B080BAC4,barilan2017(97B080BAC4).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),"Bibliometrics and Research Evaluation: Uses and Abuses. Yves Gingras. Cambridge, MA: MIT Press, 2016. 136 pp. $26.00 (hardcover). (ISBN: 9780262035125)",10.1002/asi.23859,abstract_only,peer_reviewed_journal_article,peer_reviewed,evidence_synthesis,evidence_synthesis,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,medium
A9E6CE20C5,thelwall2017(A9E6CE20C5).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Book genre and author gender: Romance>Paranormal-Romance to Autobiography>Memoir,10.1002/asi.23768,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,educators,engagement_and_participation,,,,low
69D9E070CD,su2017(69D9E070CD).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Boosting attribute recognition with latent topics by matrix factorization,10.1002/asi.23827,abstract_only,peer_reviewed_journal_article,peer_reviewed,implementation_case,case_or_design_study,unspecified_library_context,unspecified_game_format,learning_and_literacy,not_applicable,learning_and_literacy|institutional_capacity,,,,medium
B255B5663D,huvila2017(B255B5663D).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Boundary objects in information science,10.1002/asi.23817,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,cultural_heritage_institution,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
8D5BDBA01C,vilchezroman2017(8D5BDBA01C).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),BRICS' scientific excellence and the search for relevance and replicability,10.1002/asi.23654,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
32368BFD37,krauskopf2017(32368BFD37).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Call for caution in the use of bibliometric data,10.1002/asi.23809,abstract_only,peer_reviewed_journal_article,peer_reviewed,evidence_synthesis,evidence_synthesis,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,medium
6E5C9C75A4,leydesdorff2017(6E5C9C75A4).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Can “hot spots” in the sciences be mapped using the dynamics of aggregated journal–journal citation Relations?,10.1002/asi.23634,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,community_and_inclusion,not_applicable,creativity_and_production,,,,low
1C060C2081,frandsen2017(1C060C2081).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Citation behavior: A large-scale test of the persuasion by name-dropping hypothesis,10.1002/asi.23746,abstract_only,peer_reviewed_journal_article,peer_reviewed,evidence_synthesis,evidence_synthesis,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,medium
D9EDACFECC,nelson2017(D9EDACFECC).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),"Citations, mandates, and money: Author motivations to publish in chemistry hybrid open access journals",10.1002/asi.23897,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,survey,unspecified_library_context,unspecified_game_format,collections_and_access|community_and_inclusion,general_public,equitable_access|wellness_and_resilience,,,,medium
425667466D,yim2017(425667466D).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Classifying tumor event attributes in radiology reports,10.1002/asi.23937,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,programming_and_facilitation|learning_and_literacy,not_applicable,learning_and_literacy,,,,low
8EA6D9ED67,kholghi2017(8EA6D9ED67).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Clinical information extraction using small data: An active learning approach based on sequence representations and word embeddings,10.1002/asi.23936,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,learning_and_literacy,not_applicable,learning_and_literacy|institutional_capacity,,,,low
62E164C394,leydesdorff2017(62E164C394).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),"Co-word maps and topic modeling: A comparison using small and medium-sized corpora (N < 1,000)",10.1002/asi.23740,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
F1B24C58F9,karanam2017(F1B24C58F9).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Cognitive modeling of age-related differences in information search behavior,10.1002/asi.23893,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,experimental_study,unspecified_library_context,unspecified_game_format,discovery_and_advisory,older_adults|adults,creativity_and_production,,,,medium
E4A06E2588,lee2017(E4A06E2588).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Comparative evaluation of bibliometric content networks by tomographic content analysis: An application to Parkinson's disease,10.1002/asi.23752,abstract_only,peer_reviewed_journal_article,peer_reviewed,evidence_synthesis,evidence_synthesis,unspecified_library_context,unspecified_game_format,collections_and_access|discovery_and_advisory,not_applicable,learning_and_literacy,,,,medium
0C9C4E8F3A,varathan2017(0C9C4E8F3A).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Comparative opinion mining: A review,10.1002/asi.23716,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,survey,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,medium
956CF6FA9D,baumer2017(956CF6FA9D).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Comparing grounded theory and topic modeling: Extreme divergence or unlikely convergence?,10.1002/asi.23786,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,survey,unspecified_library_context,unspecified_game_format,learning_and_literacy,not_applicable,learning_and_literacy|engagement_and_participation,,,,medium
D37F60A12D,vezzani2017(D37F60A12D).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Concerns about the consequences of patenting on scientometric research,10.1002/asi.23762,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
68FCAD0590,clement2017(68FCAD0590).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Connecting theory and practice in digital humanities information work,10.1002/asi.23732,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,survey,unspecified_library_context,unspecified_game_format,learning_and_literacy,students,institutional_capacity,,,,medium
560D583625,savolainen2017(560D583625).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Contributions to conceptual growth: The elaboration of Ellis's model for information-seeking behavior,10.1002/asi.23680,abstract_only,peer_reviewed_journal_article,peer_reviewed,instrument_or_framework_development,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,learning_and_literacy,,,,low
5BF71E6A50,engerer2017(5BF71E6A50).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Control and syntagmatization: Vocabulary requirements in information retrieval thesauri and natural language lexicons,10.1002/asi.23783,abstract_only,peer_reviewed_journal_article,peer_reviewed,instrument_or_framework_development,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,learning_and_literacy,,,,low
4E0ABF6C39,vinkler2017(4E0ABF6C39).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Core indicators and professional recognition of scientometricians,10.1002/asi.23589,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
52D8ABA1CF,jemielniak2017(52D8ABA1CF).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Cultural diversity of quality of information on Wikipedias,10.1002/asi.23901,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,theoretical_or_conceptual,unspecified_library_context,unspecified_game_format,discovery_and_advisory|community_and_inclusion,not_applicable,learning_and_literacy,,,,low
9D7F271601,yoon2017(9D7F271601).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Data reusers' trust development,10.1002/asi.23730,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,qualitative_study,unspecified_library_context,unspecified_game_format,creation_and_making,not_applicable,not_applicable,,,,medium
0D70E2B95A,sbak2017(0D70E2B95A).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Decentralized subject indexing of television programs: The effects of using a semicontrolled indexing language,10.1002/asi.23700,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,qualitative_study,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,learning_and_literacy|engagement_and_participation|creativity_and_production,,,,medium
FFF115E5B8,haraty2017(FFF115E5B8).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Design and in-situ evaluation of a mixed-initiative approach to information organization,10.1002/asi.23823,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,creation_and_making,not_applicable,learning_and_literacy|creativity_and_production,,,,low
C7279E9FC2,ren2017(C7279E9FC2).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Detecting temporal patterns of user queries,10.1002/asi.23578,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
7227D39AE0,cox2017(7227D39AE0).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),Developments in research data management in academic libraries: Towards an understanding of research data service maturity,10.1002/asi.23781,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,survey,academic_library,unspecified_game_format,learning_and_literacy|outreach_and_partnerships,older_adults,discovery_and_advisory|institutional_capacity,,,,medium
E8B46A00FB,zimmer2017(E8B46A00FB).md,2017,2010s,Journal of the Association for Information Science and Technology (JASIST),"Digital research confidential: The secrets of studying behavior online. Edited by Eszter Hargittai and Christian Sandvig. Cambridge, MA: MIT Press, 2015. 288 pp. $26.00 (Paperback) (ISBN: 9780262528207).",10.1002/asi.23755,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,discovery_and_advisory,not_applicable,not_applicable,,,,low
