article_id,year,decade,journal,title
0D45B67A89,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),A matter of trust: Higher education institutions as information fiduciaries in an age of educational data mining and learning analytics
6F03611F00,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),A simple kernel co-occurrence-based enhancement for pseudo-relevance feedback
CA220A9179,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),A Simple Paradigm for Augmenting the Euclidean Index to Reflect Journal Impact and Visibility
8E1113D414,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),A spectrum of approaches to health information interaction: From avoidance to verification
4F94825145,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),A user sensitive subject protection approach for book search service
773150D3AD,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Academic collaboration rates and citation associations vary substantially between countries and fields
EF1F5E7B2B,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Assessing the quality of information on wikipedia: A deep-learning approach
278EDC60B3,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Authors' status and the perceived quality of their work: Measuring citation sentiment change in nobel articles
4080D4A784,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Automated analysis of actor–topic networks on twitter: New approaches to the analysis of socio-semantic networks
D4DB6EDBE0,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Beyond mean rating: Probabilistic aggregation of star ratings based on helpfulness
12E3C05449,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Co-contributorship network and division of labor in individual scientific collaborations
F4685036C5,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Cognitive mechanisms in sensemaking: A qualitative user study
4B3BB3C533,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Collective Named Entity Recognition in User Comments via Parameterized Label Propagation
D4A2985B77,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Combining and learning word embedding with WordNet for semantic relatedness and similarity measurement
5AE3C01D62,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Community building as an effective user engagement strategy: A case study in academic libraries
957CBE4E4F,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),"Consolidated, systemic conceptualization, and definition of the “sharing economy”"
2F975F0FFA,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Context and Privacy Concerns in Friend Request Decisions
4DC3EC16D9,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Crowd characteristics and crowd wisdom: Evidence from an online investment community
68A94043E1,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Cultural factors and the role of privacy concerns in acceptance of government surveillance
E10A1C89A8,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Cultural Heritage Information Practices and iSchools Education for Achieving Sustainable Development
8B647DBFD3,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Curation as “Interoperability With the Future”: Preserving Scholarly Research Software in Academic Libraries
7F5C289A1A,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Data objects and documenting scientific processes: An analysis of data events in biodiversity data papers
C5F638E4A1,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Definitions of “Metadata”: A Brief Survey of International Standards
C2082F3ACE,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Demarcating spectrums of predatory publishing: Economic and institutional sources of academic legitimacy
AD021683C7,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Design partnerships for participatory librarianship: A conceptual model for understanding librarians co designing With digital youth
C5AB3DDBC6,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Designing sustainable online support: Examining the effects of design change in 49 online health support communities
E1FE00920A,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Developing an empirical measure of everyday information mastering
34C7C70EE8,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),"Digging into data management in public-funded, international research in digital humanities"
8A9D4E0B7B,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Disaster privacy/privacy disaster
C5AE8D730A,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Do cognitive and affective expressions matter in purchase conversion? A live chat perspective
319987F9F2,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Down the rabbit hole: Investigating disruption of the information encountering process
0D40210A61,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Early detection of heterogeneous disaster events using social media
A4906A99B0,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Editorial introduction: “Information privacy in the digital age”
AAE76F8BFC,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Effect of forename string on author name disambiguation
753EE3E9AE,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),"Ella Minty. Social media and the Islamic state: Can public relations succeed where conventional diplomacy failed?. London, NY: Routledge, 2020, XV, 98 pp. £29.99 (paperback) (ISBN 9780367188160)."
D5C245C196,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Examining users' partial query modification patterns in voice search
BB6263B039,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Explaining library user loyalty through perceived service quality: What is wrong?
A9CC347279,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Exploring the Information Worlds of Older Persons During Disasters
6A12AE466F,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Factors that affect asker's pay intention in trilateral payment-based social Q&A platforms: From a benefit and cost perspective
AE79833AD9,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Female citation impact superiority 1996–2018 in six out of seven English‐speaking nations
08D8EAF467,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Female librarians and male computer programmers? Gender bias in occupational images on digital media platforms
A0896877E0,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Getting ready to reduce the digital divide: Scenarios of Lithuanian public libraries
BD1263C778,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Global village or virtual balkans? evolution and performance of scientific collaboration in the information age
4337363819,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Hands on: Information Experiences as Sources of Value
ADED830B3B,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Historical reasoning in authentic research tasks: Mapping cognitive and document spaces
8F1FEB2479,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),How different Are crowdfunders? Examining archetypes of crowdfunders
12D2E5A1AA,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),How integration of cyber security management and incident response enables organizational learning
0AA10ABDE7,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Information informing design: Information Science research with implications for the design of digital information environments
F0610B569A,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Interactive faceted query suggestion for exploratory search: Whole-session effectiveness and interaction engagement
B04C74E77B,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),"Internet Daemons: Digital Communications Possessed. Fenwick McKelvey. Minneapolis, MN: University of Minnesota Press, 2018. 336 pp. $28.00 (Paperback). (ISBN 9781517901547)"
4BAE59E3F6,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Is cross‐lingual readability assessment possible?
18632903B4,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"
4EBB0FBFD8,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Laypeople's source selection in online health information‐seeking process
BBD6FA6BC9,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Library cultures of data curation: Adventures in astronomy
8D9E34D3FD,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),"Machine translation and global research: Towards improved machine translation literacy in the scholarly community. Lynne Bowker and Jairo B. Ciro. Bingley, UK: Emerald Publishing, 2019. 128 pp. $95.00 (hardcover). (ISBN 9781787567221)"
95C4020C4D,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Main path analysis on cyclic citation networks
D96DB80E65,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Memory model for web ad effect based on multimodal features
DF9DFC9D32,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Modeling the online health information seeking process: Information channel selection among university students
D0A3039095,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Multilingual publishing in the social sciences and humanities: A seven-country European study
D6CF59C64B,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Music discovery and revisiting behaviors of individuals with different preference characteristics: An experience sampling approach
43008D7CA4,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Older adultsʼ credibility assessment of online health information: An exploratory study using an extended typology of web credibility
58D5F32D9E,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),"Online privacy concerns and privacy protection strategies among older adults in East York, Canada"
759A7A69DF,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Perceived quality and self-identity in scholarly publishing
BE0B8C457D,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Personalization in text information retrieval: A survey
C18B262961,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Pirate open access as electronic civil disobedience: Is it ethical to breach the paywalls of monetized academic publishing?
FD2087F3F2,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Professional Organizations in Twittersphere: An Empirical Study of U.S. Library and Information Science Professional Organizations‐Related Tweets
2FB4D27CB8,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Public health and social media: A study of Zika virus-related posts on Yahoo! Answers
3BD7DBDF5B,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Recommendations and privacy in the arXiv system: A simulation experiment using historical data
D581ECA7A0,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Research leadership flow determinants and the role of proximity in research collaborations
BB2B64D76E,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Revisiting “the 1990s debutante”: Scholar-led publishing and the prehistory of the open access movement
5D0B58FA2A,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),"Risks, benefits, and control of information: Two studies of smart electric meter privacy"
8684F6E220,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Scientific journals still matter in the era of academic search engines and preprint archives
6DE70C7E1E,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Should we introduce a dislike button for academic articles?
C18CCC3EAD,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Social informatics of information value cocreation: A case study of xiaomi's online user community
18BAF36214,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),"Social Informatics Research: Schools of Thought, Methodological Basis, and Thematic Conceptualization"
684ABD9997,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Survival analysis of author keywords: An application to the library and information sciences area
548EF19E03,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),"The Archived Web: Doing History in the Digital Age. Niels Brügger. Cambridge, MA: The MIT Press, 2018. 200 pp. $30.00 (hardcover). (ISBN 9780262039024)"
7A4B4207C8,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),The citation advantage of promoted articles in a cross-publisher distribution platform: A 12-month randomized controlled trial
38D35FECE9,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),The collective trolling lifecycle
EB2036A0D0,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),"The Consciousness' Drive: Information Need and the Search for Meaning. Charles Cole. Cham, Switzerland: Springer International Publishing, 2018. 247 pp. $79.99 (hardcover). (ISBN 9783319924557)"
A15180666C,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),The Design and Use of Assessment Frameworks in Digital Curation
FF8777CE55,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),The diverse niches of megajournals: Specialism within generalism
DCAA28E0B7,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),"The Great Hack (documentary film). Produced and directed by Karim Amer and Jehane Noujaim. Netflix, 2019. 1 hour 54 minutes"
5259E0402D,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),"The Misinformation Age: How False Ideas Spread. Cailin O'Connor and James Owen Weatherall. New Haven, CT: Yale University Press, 2019. 280 pp. $26.00 (hardcover). (ISBN 9780300234015)"
5BDA9D4D2E,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),"The monumental challenge of preservation: The past in a volatile world. Michele Valerie Cloonan Cambridge, MA: The MIT press, 2018. 280 pp. $30.00. (ISBN: 978–0–262-03773-0)"
8595D0C63D,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),The Nature of Browsing
8430A28D97,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),The personal information sphere: An integral approach to privacy and related information and communication rights
DFD7A83B9C,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),The scalability of different file‐sharing methods
34A46B7D0B,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),The Social Construction of Risk in Digital Preservation
C5A02F7F90,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),The stability of Twitter metrics: A study on unavailable Twitter mentions of scientific publications
F7ECAC081E,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),The ubiquitous digital file: A review of file management research
E8DFA1C1D5,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),To be or not to be (embodied): That is not the question
264442EFD8,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Toward a document-centered ontological theory for information architecture in corporations
B99C55EDE2,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Toward action comprehension for searching: Mining actionable intents in query entities
163875BDD0,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Toward community‐inclusive data ecosystems: Challenges and opportunities of open data for community‐based organizations
0DD33447E2,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Understanding and Information in the Work of Visual Artists
32C781EC7D,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Understanding task preparation and resumption behaviors in cross‐device search
9B7A8F281E,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Understanding the uncertainty of disaster tweets and its effect on retweeting: The perspectives of uncertainty reduction theory and information entropy
BE21DC4586,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Unified deep neural network for segmentation and labeling of multipanel biomedical figures
A19AC2AB33,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),User adoption of physician's replies in an online health community: An empirical study
0A0EB203BF,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Using score distributions to compare statistical significance tests for information retrieval evaluation
91A836AAF6,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),Viewpoints in indexing term assignment
7FB63B8700,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),"Web searching and navigation: Age, intelligence, and familiarity"
87DE5807C9,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),What Is Known About the Impact of Impairments on Information Seeking and Searching?
FA5AB1D418,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),“I can't express my thanks enough”: The “gratitude cycle” in online communities
78AB6D575B,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),“I Don't Want Someone to Watch Me While I'm Working”: Gendered Views of Facial Recognition Technology in Workplace Surveillance
7EEC867406,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),“Mind the five”: Guidelines for data privacy and security in humanitarian work with undocumented migrants and other vulnerable populations
4CB87929D5,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),“The dearest of our possessions”: Applying Floridi's information privacy concept in models of information behavior and information literacy
676BD367D6,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),“To protect my health or to protect my health privacy?” A mixed-methods investigation of the privacy paradox
ED0FB0686D,2020,2020s,Journal of the Association for Information Science and Technology (JASIST),“We're being tracked at all times”: Student perspectives of their privacy in relation to learning analytics in higher education
5538E8BD46,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),A flexible template generation and matching method with applications for publication reference metadata extraction
407453B13B,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),"A taxonomy, data set, and benchmark for detecting and classifying malevolent dialogue responses"
C2CFB4C200,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Algorithmic labeling in hierarchical classifications of publications: Evaluation of bibliographic fields and term weighting approaches
DBCCC2D0AE,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),"Amy Affelt. All that's not fit to print: Fake news and the call to action for librarians and information professionals. London, UK: Emerald, 2019, 176 pp. £39.99 (paperback) (ISBN 9781789733648)."
7FD4C9E6FE,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),An application of media and network multiplexity theory to the structure and perceptions of information environments in hurricane evacuation
5648A29342,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),"An iSchool approach to data science: Human‐centered , socially responsible, and context‐driven"
29A769EB49,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),"Artificial intelligence and the world of work, a co-constitutive relationship"
7DCA3ECFC7,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Authority and priority signals in automatic summary generation for online reputation management
23AE95D730,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Authors' noninstitutional emails and their correlation with retraction
5379C6DF72,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Between administration and research: Understanding data management practices in an institutional context
03E89E848F,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Can loyalty be pursued and achieved? An extended RFD model to understand and predict user loyalty to mobile apps
50A6F26A66,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),"Cinderella's stick: A fairy tale for digital preservation. Yiannis Tzitzikas, Yiannis Marketakis. Berlin: Springer, 2018, 249 pp., € 51.16 (paperback). (ISBN 9783319984872)."
B616B73E9D,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Citation cascade and the evolution of topic relevance
586F86A962,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Collaborative qualitative research at scale: Reflections on 20 years of acquiring global data and making data global
0CCB948A05,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Comment on “Open is not forever: A study of vanished open access journals”
7E7FCFB2E8,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),"Conjoint analysis of researchers' hidden preferences for bibliometrics, altmetrics, and usage metrics"
A1E202E2FB,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Construction of a model as an information channel between the physical phenomenon and observer
17FB2DECB1,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Cross-modal retrieval with dual multi-angle self-attention
C37D235977,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Data curation as collective action during COVID ‐19
8873A18F56,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),"Describing, organizing, and maintaining video game development artifacts"
5208A30D37,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Detecting fake news stories via multimodal analysis
1E2059349D,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Differential impacts of social influence on initial and sustained participation in open source software projects
68AFC5FB0F,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),"Digitized indigenous knowledge collections: Impact on cultural knowledge transmission, social connections, and cultural identity"
5482DEA481,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Discovering underlying sensations of human emotions based on social media
3E9F638C4E,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),"Do better search engines really equate to better clinical decisions? If not, why not?"
FD95C4E30C,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Do new research issues attract more citations? A comparison between 25 Scopus subject categories
303D013151,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Do the stars align?: Stakeholders and strategies in libraries' curation of an astronomy dataset
5518D2B86D,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Emerging (information) realities and epistemic injustice
16522BEC23,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),"Emulation practices for software preservation in libraries, archives, and museums"
E78DE568CD,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),"Engines of order: A mechanology of algorithmic techniques. Bernhard Rieder. Amsterdam: Amsterdam University Press, 2020, 352 pp., € 115,00 (hardcover). (ISBN 9789462986190). € 0,00 (PDF). (ISBN 9789048537419)."
54922DBE0A,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Enhancing keyphrase extraction from microblogs using human reading time
1B1ADB3463,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),"Epistemology, epistemic belief, personal epistemology, and epistemics: A review of concepts as they impact information behavior research"
A9D5079D12,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Erratum
E24AB80CFE,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Ethnicity-based name partitioning for author name disambiguation using supervised machine learning
5FF61787AB,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Everyone everywhere: A distributed and embedded paradigm for usability
4843D3EEEC,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Explicit diversification of search results across multiple dimensions for educational search
FCEF4798F6,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Follow the leader: Documents on the leading edge of semantic change get more citations
B6CB34CE82,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Forensically reconstructing biomedical maintenance labor: PDF metadata under the epistemic conditions of COVID ‐19
67A763BCD8,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Framing a discussion on paradigm shift(s) in the field of information
BC73F21D53,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),From bilingual to multilingual neural-based machine translation by incremental training
7F7E5EFD75,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Full coverage of a reader's interests in context-based information filtering
C095CF432A,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Gender imbalance in the productivity of funded projects: A study of the outputs of National Institutes of Health R01 grants
B2420FAD7C,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Genre analysis of movies using a topic model of plot summaries
3FABB33EB1,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Hashtags for gatekeeping of information on social media
B50337164B,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Hierarchical attention model for personalized tag recommendation
3AC1007131,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Holistic information research: From rhetoric to paradigm
6E1290676B,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),How do makers obtain information for their makerspace projects?
1E82DFB6C5,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),How do multilingual users search? An investigation of query and result list language choices
7E123FA6CC,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),How does social media sentiment impact mass media sentiment? A study of news in the financial markets
6FAEF30508,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),How is science clicked on Twitter? Click metrics for Bitly short links to scientific publications
7C903966DA,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),How online review richness impacts sales: An attribute substitution perspective
B726765155,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),How users' knowledge of advertisements influences their viewing and selection behavior in search engines
B82F2D5652,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),I Alone Can Fix It: Examining interactions between narcissistic leaders and anxious followers on Twitter using a machine learning approach
0CE5A4EC31,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Information behavior and social control: Toward an understanding of conflictual information behavior in families managing chronic illness
A169B9C508,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Information structures in sociology research papers: Modeling cause–effect and comparison relations in research objective and result statements 1
FE48D42CA6,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Innovation adoption: Broadcasting versus virality
31E68A8F01,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),"Interrupting epistemicide: A practical framework for naming, identifying, and ending epistemic injustice in the information professions"
717BCB2C9A,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Investigative approaches to researching information technology companies
066BBDF46B,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),"Jan van Dijk. (2020). The digital divide. Cambridge, UK: Polity, 208 pp. £17.99 (paperback) (ISBN 9781509534456)."
85EEC06EE0,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Join the club? Peer effects on information value perception
5BD680C502,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),"Julian Warner. Copyright, data and creativity in the digital age: A journey through Feist. Abingdon: Routledge, 2020, 178 pp. £96.00 (hardback). (ISBN 9780367902858)"
E2544CE148,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Knowledge creation through collaboration: The role of shared institutional affiliations and physical proximity
5767657E58,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Knowledge order in an online knowledge community: Group heterogeneity and two paths mediated by group interaction
C5295BFA67,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Lexical data augmentation for sentiment analysis
CB515425ED,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),"Libraries, Archives and Museums as Democratic Spaces in a Digital Age . Audunson Ragnar, Andresen Herbjørn, Fagerlid Cicilie, Henningsen Erik, Hobohm Hans‐Christoph, Jochumsen Henrik, Larsen Håkon, Vold Tonje (Eds.). Berlin: Walter de Gruyter GmbH, 2020. 370 pp. €99.95 (hardcover). ( ISBN 978‐3‐11‐062954‐5)"
C0BDA88F3D,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Loosen control without losing control: Formalization and decentralization within commons-based peer production
38D90E93C6,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Male or female gender-polarized YouTube videos are less viewed
2A20F4F981,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Mapping the online presence of small local sporting clubs
F6688F42B2,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Meaning-making on gender: Deeply meaningful information in a significant life change among transgender people
2F484127B2,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Medieval Spanish (12th–15th centuries) named entity recognition and attribute annotation system based on contextual information
367E5E908F,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),More than plain text: Censorship deletion in the Chinese social media
F5A4AD28F5,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),On the causal relation between real world activities and emotional expressions of social media users
4D5159514A,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),One size does not fit all: A study of badge behavior in stack overflow
CF0075DD8D,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Open is not forever: A study of vanished open access journals
E049E95A80,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Orientation tactics and associated factors in the digital library environment: Comparison between blind and sighted users
B3AA8BEBD0,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),"Orthogonality, dependency, and music: An exploration of the relationships between music facets"
2FFEA3032C,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Outsiders‐within‐Library and Information Science : Reprioritizing the marginalized in critical sociocultural work
048B034D51,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Paradigm shift in the field of information special issue editorial
FE61000FD4,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),People and places: Bridging the information gaps in refugee integration
395C0AA678,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Power in the U.S. political economy: A network analysis
583192AF97,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Predicting crowdfunding project success based on backers' language preferences
F76C071F3A,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Predicting essay quality from search and writing behavior
9505C6B8C4,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Predicting users' continued engagement in online health communities from the quantity and quality of received support
C655A0C039,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Prevalence of nonsensical algorithmically generated papers in the scientific literature
5CEB4F195F,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Research data management policy and practice in Chinese university libraries
3F26B8EE81,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Resonance and the experience of relevance
AA8051C0C6,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Response to comment on “Open is not forever: A study of vanished open access journals”
4C6C927E46,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Saving social media data: Understanding data management practices among social media researchers and their implications for archives
F0677E823D,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),"Search foundations: Toward a science of technology-mediated experience. Sachi Arafat and Elham Ashoori. Boston, MA: MIT Press, 2019. 448, pp. $65.00 (hardback). (ISBN 9780262038591)"
43795AB2E8,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),"Social tagging in a linked data environment. Edited by Diane Rasmussen Pennington and Louise F. Spiteri. London, UK: Facet Publishing, 2018. 240 pp. £74.95 (paperback). (ISBN 9781783303380)"
F2EEAAB141,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Softcite dataset: A dataset of software mentions in biomedical and economic research publications
